Brand,Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP
vivo,340.0,8.0,128,4000.0,64.0
vivo,240.0,8.0,128,4500.0,48.0
vivo,490.0,8.0,128,4500.0,50.0
vivo,610.0,8.0,256,4000.0,50.0
vivo,110.0,3.0,32,5000.0,13.0
vivo,120.0,3.0,32,5000.0,13.0
vivo,210.0,8.0,128,5000.0,48.0
vivo,200.0,6.0,128,5000.0,48.0
vivo,200.0,6.0,128,5000.0,48.0
vivo,200.0,6.0,64,5000.0,48.0
vivo,180.0,4.0,64,5000.0,13.0
vivo,280.0,8.0,128,4000.0,64.0
vivo,440.0,8.0,128,4300.0,48.0
vivo,640.0,12.0,256,4200.0,48.0
vivo,120.0,4.0,64,5000.0,13.0
vivo,130.0,3.0,64,5000.0,13.0
vivo,480.0,8.0,128,4000.0,48.0
vivo,190.0,4.0,64,5000.0,13.0
vivo,170.0,4.0,64,5000.0,13.0
vivo,190.0,4.0,64,5000.0,48.0
vivo,800.0,8.0,128,4200.0,50.0
vivo,340.0,8.0,128,4000.0,64.0
vivo,310.0,8.0,128,4100.0,64.0
vivo,390.0,8.0,128,4000.0,64.0
vivo,320.0,8.0,128,4400.0,48.0
vivo,160.0,6.0,64,5000.0,13.0
vivo,270.0,6.0,128,5000.0,64.0
vivo,220.0,6.0,128,4400.0,64.0
vivo,550.0,8.0,128,4300.0,48.0
vivo,570.0,12.0,256,4200.0,48.0
vivo,200.0,8.0,128,5000.0,13.0
vivo,450.0,8.0,128,4300.0,48.0
vivo,350.0,8.0,128,4400.0,48.0
vivo,240.0,8.0,128,4000.0,64.0
vivo,320.0,8.0,128,4000.0,64.0
vivo,120.0,4.0,128,5000.0,13.0
vivo,660.0,8.0,256,4500.0,50.0
vivo,210.0,4.0,64,5000.0,50.0
vivo,520.0,8.0,128,4400.0,40.0
vivo,1040.0,8.0,128,4450.0,50.0
vivo,720.0,8.0,256,4500.0,50.0
vivo,250.0,8.0,128,5000.0,64.0
vivo,180.0,6.0,64,5000.0,13.0
vivo,320.0,8.0,128,4000.0,64.0
vivo,110.0,2.0,32,5000.0,13.0
vivo,300.0,8.0,128,5000.0,64.0
vivo,230.0,6.0,128,5000.0,64.0
vivo,220.0,6.0,128,5000.0,50.0
vivo,240.0,8.0,128,4000.0,64.0
vivo,120.0,3.0,32,5000.0,13.0
vivo,240.0,8.0,128,4100.0,50.0
vivo,320.0,8.0,256,4100.0,50.0
vivo,140.0,4.0,64,5000.0,13.0
vivo,190.0,8.0,128,4500.0,48.0
vivo,330.0,8.0,128,4050.0,64.0
vivo,240.0,6.0,128,5000.0,13.0
vivo,180.0,6.0,128,4100.0,50.0
vivo,350.0,8.0,128,4050.0,50.0
vivo,210.0,6.0,128,6000.0,50.0
vivo,140.0,4.0,64,5000.0,13.0
vivo,300.0,8.0,128,4500.0,50.0
vivo,380.0,8.0,128,4500.0,48.0
vivo,390.0,8.0,128,4200.0,108.0
vivo,430.0,8.0,128,4300.0,108.0
vivo,180.0,4.0,128,5000.0,50.0
vivo,190.0,4.0,128,5000.0,50.0
vivo,190.0,4.0,128,5000.0,50.0
vivo,140.0,4.0,128,5000.0,13.0
vivo,170.0,4.0,64,5000.0,13.0
vivo,360.0,8.0,128,8040.0,13.0
vivo,1300.0,12.0,256,4600.0,50.0
vivo,870.0,8.0,256,5000.0,50.0
vivo,400.0,8.0,128,4700.0,64.0
vivo,300.0,8.0,128,4700.0,50.0
vivo,150.0,4.0,64,5000.0,50.0
vivo,300.0,8.0,128,4700.0,64.0
vivo,560.0,8.0,128,4500.0,50.0
vivo,850.0,8.0,256,4700.0,50.0
vivo,180.0,4.0,128,5000.0,50.0
vivo,250.0,8.0,128,5000.0,50.0
vivo,300.0,6.0,128,4700.0,64.0
vivo,190.0,4.0,128,5000.0,50.0
vivo,300.0,6.0,128,4700.0,64.0
vivo,290.0,8.0,128,4700.0,64.0
vivo,380.0,8.0,128,4500.0,64.0
vivo,480.0,8.0,256,4500.0,50.0
vivo,240.0,8.0,128,4050.0,50.0
vivo,200.0,8.0,128,6000.0,50.0
vivo,220.0,6.0,128,6000.0,50.0
vivo,180.0,4.0,128,5000.0,13.0
vivo,360.0,8.0,128,4700.0,64.0
vivo,200.0,4.0,128,5000.0,13.0
vivo,190.0,8.0,128,5000.0,50.0
vivo,300.0,6.0,128,4500.0,50.0
vivo,580.0,8.0,128,4700.0,50.0
vivo,870.0,8.0,256,4700.0,50.0
vivo,150.0,4.0,64,5000.0,50.0
vivo,230.0,6.0,128,5000.0,50.0
vivo,600.0,8.0,128,4700.0,50.0
vivo,1450.0,12.0,256,4730.0,50.0
vivo,200.0,8.0,128,6000.0,50.0
vivo,380.0,8.0,128,5000.0,50.0
vivo,360.0,8.0,128,4000.0,64.0
vivo,300.0,8.0,128,4810.0,50.0
vivo,1200.0,8.0,256,4870.0,3.0
vivo,1030.0,12.0,256,4700.0,3.0
vivo,90.0,2.0,32,5000.0,8.0
vivo,300.0,8.0,128,5000.0,64.0
vivo,650.0,8.0,128,5000.0,50.0
vivo,800.0,8.0,256,4700.0,50.0
vivo,160.0,4.0,128,5000.0,13.0
vivo,280.0,8.0,128,4600.0,50.0
vivo,340.0,8.0,128,4600.0,64.0
vivo,400.0,8.0,256,4600.0,50.0
vivo,380.0,8.0,256,5000.0,50.0
vivo,250.0,4.0,128,5000.0,50.0
vivo,440.0,8.0,128,5000.0,64.0
vivo,220.0,4.0,128,5000.0,50.0
vivo,270.0,8.0,128,4600.0,64.0
vivo,380.0,8.0,128,4600.0,50.0
vivo,440.0,8.0,128,4600.0,50.0
vivo,130.0,4.0,128,5000.0,13.0
vivo,180.0,6.0,128,6000.0,50.0
vivo,220.0,8.0,128,5000.0,64.0
vivo,200.0,6.0,128,4500.0,64.0
vivo,110.0,3.0,32,5000.0,8.0
vivo,120.0,4.0,128,5000.0,8.0
vivo,150.0,4.0,128,5000.0,50.0
vivo,210.0,6.0,128,4500.0,64.0
vivo,330.0,8.0,128,10000.0,13.0
vivo,800.0,12.0,256,4400.0,50.0
vivo,190.0,8.0,128,5000.0,50.0
vivo,510.0,8.0,256,4810.0,50.0
vivo,500.0,12.0,256,4700.0,50.0
vivo,170.0,8.0,256,5000.0,50.0
vivo,230.0,8.0,128,8500.0,8.0
vivo,300.0,8.0,128,5000.0,64.0
vivo,250.0,8.0,128,4600.0,64.0
vivo,230.0,8.0,256,5000.0,64.0
vivo,170.0,8.0,128,6000.0,50.0
vivo,200.0,8.0,128,6000.0,50.0
vivo,320.0,8.0,256,4800.0,64.0
vivo,280.0,8.0,256,4600.0,64.0
vivo,180.0,8.0,128,5000.0,64.0
vivo,140.0,8.0,128,5000.0,50.0
vivo,650.0,16.0,256,5100.0,50.0
vivo,2000.0,12.0,256,5000.0,50.0
vivo,900.0,12.0,256,5400.0,50.0
vivo,210.0,8.0,128,5000.0,50.0
vivo,160.0,4.0,128,5000.0,13.0
vivo,270.0,8.0,256,4800.0,50.0
vivo,300.0,8.0,256,5000.0,50.0
vivo,410.0,12.0,256,5000.0,50.0
vivo,290.0,12.0,256,5160.0,50.0
vivo,360.0,8.0,256,5000.0,50.0
vivo,280.0,12.0,256,5000.0,50.0
vivo,280.0,8.0,128,5000.0,50.0
vivo,180.0,8.0,256,6000.0,50.0
vivo,190.0,8.0,128,6000.0,50.0
vivo,260.0,12.0,256,6000.0,50.0
vivo,250.0,8.0,256,5000.0,50.0
vivo,230.0,8.0,128,5000.0,50.0
vivo,100.0,4.0,64,5000.0,50.0
vivo,120.0,4.0,64,5000.0,50.0
vivo,520.0,12.0,256,5100.0,50.0
vivo,640.0,12.0,256,5400.0,50.0
vivo,830.0,12.0,256,5500.0,50.0
vivo,140.0,8.0,128,6000.0,50.0
vivo,200.0,8.0,128,6000.0,50.0
vivo,230.0,8.0,128,6000.0,50.0
vivo,340.0,12.0,256,5160.0,50.0
vivo,320.0,8.0,256,6000.0,50.0
vivo,420.0,8.0,256,5500.0,50.0
vivo,320.0,8.0,128,10000.0,8.0
vivo,440.0,8.0,256,11500.0,13.0
vivo,130.0,4.0,128,6000.0,50.0
vivo,320.0,8.0,128,10000.0,8.0
vivo,250.0,8.0,256,5000.0,50.0
vivo,200.0,8.0,128,5000.0,50.0
vivo,130.0,4.0,64,5500.0,50.0
vivo,610.0,12.0,256,5700.0,50.0
vivo,260.0,8.0,128,5000.0,50.0
vivo,110.0,4.0,128,5000.0,50.0
vivo,300.0,8.0,256,6500.0,50.0
vivo,450.0,12.0,256,5500.0,50.0
vivo,300.0,12.0,256,6100.0,50.0
vivo,420.0,12.0,256,6100.0,50.0
vivo,260.0,8.0,128,6500.0,50.0
vivo,150.0,8.0,256,6000.0,50.0
vivo,250.0,12.0,256,6400.0,50.0
vivo,200.0,8.0,128,4800.0,64.0
vivo,280.0,8.0,256,5000.0,50.0
vivo,210.0,8.0,128,5000.0,50.0
vivo,160.0,6.0,128,6500.0,50.0
vivo,80.0,4.0,64,5500.0,13.0
vivo,190.0,8.0,256,6500.0,50.0
vivo,250.0,8.0,128,6500.0,50.0
vivo,350.0,8.0,256,6500.0,50.0
vivo,230.0,8.0,128,7300.0,50.0
Xiaomi,120.0,4.0,64,6650.0,8.0
Xiaomi,220.0,8.0,128,10000.0,8.0
Xiaomi,140.0,4.0,128,5160.0,13.0
Xiaomi,140.0,6.0,128,5110.0,50.0
Xiaomi,100.0,4.0,128,5160.0,50.0
Xiaomi,690.0,12.0,256,6100.0,50.0
Xiaomi,400.0,8.0,128,8850.0,13.0
Xiaomi,500.0,8.0,128,8850.0,50.0
Xiaomi,350.0,12.0,256,6550.0,50.0
Xiaomi,500.0,12.0,256,6000.0,50.0
Xiaomi,1140.0,12.0,256,5100.0,50.0
Xiaomi,330.0,12.0,256,5500.0,50.0
Xiaomi,270.0,12.0,256,6550.0,50.0
Xiaomi,100.0,4.0,64,5160.0,13.0
Xiaomi,450.0,8.0,256,10000.0,50.0
Xiaomi,1150.0,12.0,256,4800.0,50.0
Xiaomi,330.0,12.0,256,5000.0,50.0
Xiaomi,200.0,4.0,128,8000.0,8.0
Xiaomi,250.0,6.0,128,5000.0,108.0
Xiaomi,650.0,12.0,256,4880.0,50.0
Xiaomi,260.0,12.0,256,5000.0,108.0
Xiaomi,260.0,8.0,256,5500.0,64.0
Xiaomi,320.0,12.0,256,5000.0,50.0
Xiaomi,430.0,12.0,256,5000.0,50.0
Xiaomi,180.0,4.0,64,5000.0,13.0
Xiaomi,300.0,6.0,64,5000.0,64.0
Xiaomi,160.0,4.0,64,5000.0,50.0
Xiaomi,180.0,4.0,64,5000.0,50.0
Xiaomi,160.0,4.0,64,5000.0,50.0
Xiaomi,350.0,8.0,128,4500.0,50.0
Xiaomi,80.0,2.0,32,5000.0,8.0
Xiaomi,160.0,4.0,128,5000.0,13.0
Xiaomi,250.0,3.0,64,8000.0,8.0
Xiaomi,190.0,4.0,128,5000.0,48.0
Xiaomi,300.0,6.0,128,4500.0,108.0
Xiaomi,100.0,4.0,64,5000.0,50.0
Xiaomi,460.0,8.0,128,4700.0,64.0
Xiaomi,170.0,4.0,128,5000.0,50.0
Xiaomi,240.0,6.0,128,5000.0,108.0
Xiaomi,250.0,6.0,64,5000.0,108.0
Xiaomi,130.0,4.0,64,6000.0,50.0
Xiaomi,430.0,8.0,128,4780.0,108.0
Xiaomi,930.0,6.0,128,4500.0,48.0
Xiaomi,500.0,8.0,128,4500.0,64.0
Xiaomi,230.0,8.0,128,4520.0,108.0
Xiaomi,370.0,8.0,128,5000.0,50.0
Xiaomi,1500.0,8.0,256,5000.0,50.0
Xiaomi,1300.0,12.0,256,5020.0,108.0
Xiaomi,100.0,4.0,64,5000.0,13.0
Xiaomi,330.0,6.0,128,4520.0,48.0
Xiaomi,440.0,8.0,128,4520.0,108.0
Xiaomi,110.0,6.0,64,5260.0,64.0
Xiaomi,260.0,6.0,128,4500.0,64.0
Xiaomi,150.0,6.0,64,4700.0,64.0
Xiaomi,250.0,6.0,128,4500.0,48.0
Xiaomi,130.0,4.0,128,5020.0,48.0
Xiaomi,200.0,6.0,64,4520.0,48.0
Xiaomi,290.0,8.0,128,4520.0,48.0
Xiaomi,100.0,2.0,32,5000.0,13.0
Xiaomi,170.0,4.0,64,5000.0,48.0
Xiaomi,600.0,12.0,128,4729.0,64.0
Xiaomi,110.0,4.0,64,5020.0,13.0
Xiaomi,100.0,1.0,8,3000.0,8.0
Xiaomi,590.0,6.0,64,3300.0,48.0
Xiaomi,460.0,6.0,64,3070.0,48.0
Xiaomi,530.0,8.0,256,3300.0,48.0
Xiaomi,410.0,6.0,64,3800.0,12.0
Xiaomi,260.0,4.0,64,4000.0,48.0
Xiaomi,150.0,2.0,16,4000.0,12.0
Xiaomi,400.0,6.0,128,4000.0,48.0
Xiaomi,10000.0,3.0,32,4000.0,12.0
Xiaomi,140.0,3.0,32,4000.0,48.0
Xiaomi,400.0,6.0,64,4000.0,48.0
Xiaomi,260.0,6.0,64,4000.0,48.0
Xiaomi,460.0,6.0,64,4000.0,48.0
Xiaomi,150.0,6.0,64,4000.0,48.0
Xiaomi,220.0,3.0,32,4000.0,48.0
Xiaomi,260.0,6.0,64,4030.0,48.0
Xiaomi,150.0,3.0,32,4100.0,13.0
Xiaomi,170.0,2.0,32,4100.0,13.0
Xiaomi,170.0,3.0,32,4050.0,13.0
Xiaomi,170.0,2.0,16,4100.0,13.0
Xiaomi,250.0,3.0,64,3200.0,12.0
Xiaomi,310.0,4.0,64,3800.0,13.0
Xiaomi,310.0,4.0,64,4070.0,5.0
Xiaomi,390.0,4.0,128,4400.0,16.0
Xiaomi,160.0,3.0,32,4100.0,13.0
Xiaomi,130.0,2.0,16,4100.0,13.0
Xiaomi,110.0,2.0,16,3120.0,13.0
Xiaomi,150.0,3.0,32,4100.0,13.0
Xiaomi,130.0,3.0,16,4100.0,13.0
Xiaomi,150.0,3.0,64,2860.0,12.0
Xiaomi,290.0,4.0,64,6600.0,13.0
Xiaomi,300.0,4.0,64,5800.0,48.0
Xiaomi,350.0,6.0,64,5800.0,48.0
Xiaomi,270.0,6.0,128,4160.0,48.0
Xiaomi,130.0,4.0,128,5000.0,48.0
Xiaomi,170.0,4.0,64,5000.0,50.0
Xiaomi,190.0,1.0,4,1930.0,8.0
Xiaomi,250.0,2.0,16,2000.0,8.0
Xiaomi,250.0,2.0,16,2000.0,8.0
Xiaomi,100.0,1.0,4,2000.0,8.0
Xiaomi,90.0,1.0,8,2000.0,8.0
Xiaomi,200.0,2.0,16,3050.0,13.0
Xiaomi,120.0,1.0,8,3100.0,13.0
Xiaomi,240.0,2.0,16,6700.0,8.0
Xiaomi,230.0,2.0,16,3080.0,13.0
Xiaomi,160.0,2.0,8,3100.0,13.0
Xiaomi,230.0,3.0,16,3080.0,13.0
Xiaomi,130.0,1.0,8,2200.0,8.0
Xiaomi,130.0,1.0,8,2200.0,8.0
Xiaomi,190.0,3.0,16,3000.0,13.0
Xiaomi,250.0,4.0,64,3000.0,13.0
Xiaomi,260.0,2.0,16,3120.0,13.0
Xiaomi,120.0,2.0,16,2200.0,8.0
Xiaomi,100.0,2.0,16,2200.0,8.0
Xiaomi,160.0,2.0,16,3060.0,13.0
Xiaomi,210.0,2.0,16,3080.0,13.0
Xiaomi,180.0,2.0,16,4000.0,13.0
Xiaomi,180.0,2.0,16,6190.0,8.0
Xiaomi,140.0,2.0,16,3100.0,13.0
Xiaomi,160.0,2.0,16,4100.0,13.0
Xiaomi,160.0,2.0,16,4050.0,16.0
Xiaomi,220.0,3.0,64,3260.0,13.0
Xiaomi,240.0,3.0,32,3000.0,16.0
Xiaomi,150.0,2.0,16,4850.0,16.0
Xiaomi,130.0,3.0,32,4100.0,13.0
Xiaomi,120.0,2.0,16,4100.0,13.0
Xiaomi,330.0,4.0,64,3350.0,12.0
Xiaomi,110.0,2.0,16,4100.0,13.0
Xiaomi,200.0,4.0,32,5300.0,12.0
Xiaomi,170.0,4.0,32,3080.0,12.0
Xiaomi,410.0,6.0,64,3400.0,12.0
Xiaomi,280.0,6.0,64,3500.0,12.0
Xiaomi,90.0,2.0,16,3080.0,13.0
Xiaomi,140.0,3.0,32,3080.0,13.0
Xiaomi,100.0,2.0,16,3000.0,13.0
Xiaomi,160.0,2.0,16,3300.0,12.0
Xiaomi,180.0,3.0,32,4000.0,12.0
Xiaomi,400.0,6.0,64,4000.0,12.0
Xiaomi,180.0,4.0,64,4000.0,12.0
Xiaomi,180.0,3.0,32,4000.0,12.0
Xiaomi,270.0,6.0,64,3400.0,12.0
Xiaomi,160.0,3.0,32,3080.0,12.0
Xiaomi,260.0,4.0,64,3120.0,12.0
Xiaomi,430.0,6.0,64,3400.0,12.0
Xiaomi,400.0,8.0,128,3000.0,12.0
Xiaomi,110.0,2.0,16,3000.0,13.0
Xiaomi,130.0,3.0,32,3000.0,12.0
Xiaomi,160.0,3.0,32,6000.0,13.0
Xiaomi,260.0,4.0,64,8620.0,13.0
Xiaomi,310.0,4.0,64,5500.0,12.0
Xiaomi,380.0,3.0,32,4000.0,12.0
Xiaomi,270.0,4.0,32,3000.0,12.0
Xiaomi,360.0,6.0,64,4000.0,12.0
Xiaomi,360.0,4.0,64,3350.0,12.0
Xiaomi,510.0,6.0,128,3000.0,12.0
Xiaomi,200.0,3.0,32,4000.0,12.0
Xiaomi,730.0,6.0,128,3200.0,12.0
Xiaomi,450.0,6.0,128,4000.0,12.0
Xiaomi,170.0,4.0,64,3000.0,12.0
Xiaomi,170.0,3.0,32,4000.0,48.0
Xiaomi,170.0,4.0,64,4030.0,48.0
Xiaomi,130.0,2.0,16,4000.0,13.0
Xiaomi,230.0,4.0,64,4030.0,48.0
Xiaomi,550.0,8.0,128,4000.0,48.0
Xiaomi,220.0,4.0,64,4500.0,64.0
Xiaomi,320.0,6.0,64,4030.0,48.0
Xiaomi,450.0,8.0,128,4000.0,48.0
Xiaomi,500.0,8.0,128,4000.0,48.0
Xiaomi,600.0,8.0,128,4000.0,48.0
Xiaomi,2500.0,12.0,512,4050.0,108.0
Xiaomi,120.0,2.0,32,5000.0,12.0
Xiaomi,210.0,3.0,32,5000.0,12.0
Xiaomi,400.0,6.0,128,5260.0,108.0
Xiaomi,380.0,6.0,128,5260.0,108.0
Xiaomi,480.0,8.0,256,5260.0,108.0
Xiaomi,250.0,3.0,32,4000.0,48.0
Xiaomi,260.0,6.0,64,4500.0,64.0
Xiaomi,210.0,6.0,64,4500.0,64.0
Xiaomi,200.0,6.0,64,4500.0,64.0
Xiaomi,110.0,2.0,32,5000.0,13.0
Xiaomi,90.0,2.0,32,5000.0,13.0
Xiaomi,290.0,8.0,128,4780.0,108.0
Xiaomi,930.0,8.0,256,4500.0,108.0
Xiaomi,390.0,8.0,128,4720.0,64.0
Xiaomi,940.0,8.0,256,5000.0,64.0
Xiaomi,280.0,4.0,64,5020.0,48.0
Xiaomi,180.0,6.0,64,5020.0,64.0
Xiaomi,110.0,4.0,64,5020.0,48.0
Xiaomi,390.0,6.0,128,4700.0,64.0
Xiaomi,500.0,8.0,128,4700.0,64.0
Xiaomi,130.0,6.0,64,4160.0,48.0
Xiaomi,270.0,6.0,64,4160.0,48.0
Xiaomi,250.0,6.0,128,4500.0,64.0
Xiaomi,650.0,8.0,128,4500.0,48.0
Xiaomi,110.0,4.0,64,5000.0,13.0
Xiaomi,230.0,6.0,64,6000.0,64.0
Xiaomi,130.0,6.0,64,5000.0,13.0
Xiaomi,100.0,4.0,64,5000.0,13.0
Xiaomi,80.0,2.0,32,5000.0,13.0
Xiaomi,190.0,6.0,64,4820.0,64.0
Xiaomi,80.0,3.0,32,5000.0,13.0
Xiaomi,330.0,8.0,128,5000.0,64.0
Xiaomi,130.0,4.0,128,6000.0,48.0
Xiaomi,170.0,4.0,64,5000.0,48.0
Xiaomi,370.0,6.0,128,4820.0,108.0
Xiaomi,120.0,4.0,64,6000.0,48.0
Xiaomi,250.0,6.0,128,4820.0,108.0
Xiaomi,130.0,4.0,64,5000.0,48.0
Xiaomi,280.0,6.0,128,4520.0,48.0
Xiaomi,360.0,6.0,128,4520.0,64.0
Xiaomi,470.0,12.0,256,4520.0,108.0
Xiaomi,180.0,6.0,64,5020.0,64.0
Xiaomi,220.0,6.0,64,5020.0,108.0
Xiaomi,260.0,6.0,128,5065.0,64.0
Xiaomi,160.0,3.0,64,4000.0,48.0
Xiaomi,200.0,6.0,128,5000.0,64.0
Xiaomi,170.0,4.0,64,5000.0,48.0
Xiaomi,300.0,6.0,128,5065.0,64.0
Xiaomi,150.0,8.0,128,5000.0,64.0
Xiaomi,660.0,8.0,128,4500.0,108.0
Xiaomi,350.0,6.0,128,8720.0,13.0
Xiaomi,330.0,6.0,128,8600.0,50.0
Xiaomi,140.0,4.0,64,6000.0,50.0
Xiaomi,110.0,4.0,64,5000.0,13.0
Xiaomi,90.0,3.0,32,5000.0,13.0
Xiaomi,100.0,2.0,32,5000.0,13.0
Xiaomi,100.0,4.0,64,5000.0,13.0
Xiaomi,350.0,8.0,128,4500.0,64.0
Xiaomi,200.0,4.0,64,5020.0,48.0
Xiaomi,360.0,8.0,128,4500.0,48.0
Xiaomi,650.0,8.0,256,4500.0,64.0
Xiaomi,140.0,4.0,128,5000.0,50.0
Xiaomi,220.0,6.0,128,5160.0,108.0
Xiaomi,210.0,4.0,128,5000.0,50.0
Xiaomi,330.0,6.0,128,5160.0,108.0
Xiaomi,260.0,6.0,128,4500.0,48.0
Xiaomi,480.0,8.0,128,5500.0,48.0
Xiaomi,410.0,8.0,128,5000.0,108.0
Xiaomi,140.0,4.0,64,5000.0,50.0
Xiaomi,470.0,8.0,256,4500.0,64.0
Xiaomi,600.0,8.0,128,4650.0,64.0
Xiaomi,720.0,8.0,128,4650.0,108.0
Xiaomi,180.0,8.0,128,6000.0,50.0
Xiaomi,330.0,8.0,128,4500.0,64.0
Xiaomi,190.0,4.0,64,5000.0,50.0
Xiaomi,160.0,4.0,64,6000.0,50.0
Xiaomi,150.0,4.0,128,5000.0,48.0
Xiaomi,250.0,6.0,128,5080.0,64.0
Xiaomi,300.0,8.0,128,4400.0,64.0
Xiaomi,110.0,2.0,32,6000.0,13.0
Xiaomi,570.0,8.0,128,5160.0,50.0
Xiaomi,570.0,8.0,128,4500.0,50.0
Xiaomi,670.0,8.0,128,4600.0,50.0
Xiaomi,320.0,6.0,128,5080.0,64.0
Xiaomi,400.0,6.0,128,10000.0,50.0
Xiaomi,1300.0,12.0,256,4500.0,50.0
Xiaomi,430.0,8.0,128,5000.0,108.0
Xiaomi,380.0,8.0,256,4300.0,200.0
Xiaomi,350.0,8.0,128,5500.0,64.0
Xiaomi,300.0,8.0,128,5500.0,48.0
Xiaomi,460.0,8.0,128,5000.0,54.0
Xiaomi,230.0,6.0,128,5000.0,108.0
Xiaomi,80.0,2.0,32,5000.0,8.0
Xiaomi,110.0,4.0,64,5000.0,50.0
Xiaomi,750.0,8.0,128,4820.0,3.0
Xiaomi,70.0,2.0,32,5000.0,8.0
Xiaomi,270.0,8.0,256,5000.0,64.0
Xiaomi,100.0,4.0,64,5000.0,8.0
Xiaomi,400.0,6.0,128,8840.0,13.0
Xiaomi,330.0,8.0,128,8600.0,50.0
Xiaomi,330.0,12.0,256,4500.0,50.0
Xiaomi,340.0,8.0,128,5080.0,64.0
Xiaomi,220.0,12.0,256,5000.0,48.0
Xiaomi,150.0,4.0,128,5000.0,50.0
Xiaomi,130.0,4.0,128,5000.0,50.0
Xiaomi,700.0,8.0,256,10000.0,50.0
Xiaomi,380.0,12.0,256,4700.0,50.0
Xiaomi,260.0,12.0,256,5000.0,50.0
Xiaomi,200.0,6.0,128,10000.0,8.0
Xiaomi,180.0,6.0,128,5030.0,50.0
Xiaomi,280.0,8.0,256,10000.0,8.0
Xiaomi,250.0,6.0,128,10000.0,8.0
Xiaomi,280.0,8.0,256,8800.0,16.0
Xiaomi,150.0,8.0,128,5030.0,108.0
Xiaomi,70.0,4.0,64,5200.0,32.0
